date,name,close
2026-02-04,電器電纜類指數,111.65
2026-02-04,電子工業類指數,1976.56
2026-02-04,電子通路類指數,266.09
2026-02-04,電子零組件類指數,503.31
2026-02-04,電子類兩倍槓桿指數,180000.84
2026-02-04,電子類反向指數,1218.99
2026-02-04,電機機械類指數,498.29
2026-02-04,電腦及週邊設備類指數,300.45
2026-02-04,食品類指數,1945.23
2026-02-05,光電類指數,40.81
2026-02-05,其他電子類指數,212.06
2026-02-05,其他類指數,268.7
2026-02-05,化學生技醫療類指數,152.38
2026-02-05,化學類指數,161.93
2026-02-05,半導體類指數,1053.26
2026-02-05,塑膠化工類指數,743.77
2026-02-05,塑膠類指數,174.82
2026-02-05,寶島股價指數,35449.7
2026-02-05,小型股300指數,11530.72
2026-02-05,居家生活類指數,111.9
2026-02-05,建材營造類指數,466.56
2026-02-05,數位雲端類指數,38.47
2026-02-05,未含金融指數,28302.12
2026-02-05,未含金融電子指數,14216.4
2026-02-05,未含電子指數,20155.84
2026-02-05,機電類指數,10737.72
2026-02-05,橡膠類指數,187.61
2026-02-05,水泥窯製類指數,618.84
2026-02-05,水泥類指數,127.63
2026-02-05,汽車類指數,311.83
2026-02-05,油電燃氣類指數,70.05
2026-02-05,玻璃陶瓷類指數,123.76
2026-02-05,生技醫療類指數,89.7
2026-02-05,發行量加權股價指數,31801.27
2026-02-05,紡織纖維類指數,525.3
2026-02-05,綠能環保類指數,108.09
2026-02-05,臺指反向一倍指數,1909.0
2026-02-05,臺指日報酬兩倍指數,112206.97
2026-02-05,臺灣50指數,28804.81
2026-02-05,臺灣50權重上限30%指數,22679.03
2026-02-05,臺灣中型100指數,26570.52
2026-02-05,臺灣公司治理100指數,19745.61
2026-02-05,臺灣就業99指數,18574.21
2026-02-05,臺灣發達指數,13009.88
2026-02-05,臺灣資訊科技指數,60073.81
2026-02-05,臺灣高股息指數,10357.42
2026-02-05,臺灣高薪100指數,15167.71
2026-02-05,航運類指數,180.9
2026-02-05,觀光餐旅類指數,106.5
2026-02-05,貿易百貨類指數,233.57
